Uniprot ID,molecule ID,output
P09110,CHEBI:57540,0
Q9GZF3,CHEBI:295975,0
Q9GZF3,CHEBI:58251,0
Q9GZF3,CHEBI:57603,1
O60218,CHEBI:65244,1
O60218,CHEBI:17579,0
Q8CGR7,CHEBI:57642,0
Q8CGR7,CHEBI:58190,0
Q8CGR7,C00227,1
Q9HWT7,CHEBI:57783,0
Q9HWT7,CHEBI:58349,0
Q9HWT7,CHEBI:57540,0
Q06685,CHEBI:58349,0
Q06685,C00024,0
Q06685,CHEBI:37565,0
Q4W6G0,C00002,0
Q4W6G0,CHEBI:57945,0
Q4W6G0,C00024,0
Q8S7T9,C00024,0
Q8S7T9,CHEBI:57540,0
Q8S7T9,CHEBI:57287,0
Q960X4,CHEBI:37565,0
Q960X4,C00002,0
Q960X4,C00019,0
P32573,CHEBI:57783,0
P32573,CHEBI:37565,0
P32573,C00024,0
Q6ETN3,CHEBI:57945,0
Q6ETN3,CHEBI:57783,0
Q6ETN3,C00024,0
V9GX56,C00019,0
V9GX56,CHEBI:57288,0
V9GX56,CHEBI:37565,0
Q9H792,CHEBI:37565,0
Q9H792,C00019,0
Q9H792,CHEBI:57945,0
Q96F10,CHEBI:45725,0
Q96F10,CHEBI:57834,0
Q96F10,CHEBI:59888,1
P00904,CHEBI:29985,0
P00904,CHEBI:46911,0
O74914,CHEBI:18041,0
O74914,CHEBI:15361,0
O74914,CHEBI:16016,0
P76658,CHEBI:57287,0
P76658,CHEBI:57945,0
P76658,CHEBI:57783,0
P24463,CHEBI:16113,0
P24463,CHEBI:40799,0
P24463,CHEBI:27693,0
E9QYP0,CHEBI:59789,0
E9QYP0,CHEBI:57288,0
E9QYP0,CHEBI:57287,0
P96797,CHEBI:57957,0
P96797,CHEBI:57513,1
P96797,CHEBI:57776,0
Q8N8W4,CHEBI:136180,0
Q8N8W4,CHEBI:18390,0
Q8N8W4,CHEBI:17950,0
Q9VNX1,CHEBI:57930,1
Q9VNX1,C00201,0
P33124,CHEBI:13705,0
P33124,CHEBI:149469,0
P33124,CHEBI:17105,0
P0DN23,CHEBI:57972,0
P0DN23,CHEBI:15361,0
P0DN23,CHEBI:16659,0
Q9WVK8,CHEBI:67138,0
Q9WVK8,CHEBI:16304,0
Q9WVK8,CHEBI:57812,0
Q05016,C00002,0
Q05016,CHEBI:57540,0
Q05016,CHEBI:59789,0
Q13085,CHEBI:59888,0
Q13085,CHEBI:58251,0
Q13085,CHEBI:33384,0
Q8I5Q6,CHEBI:57925,0
Q8I5Q6,CHEBI:18246,0
Q8I5Q6,CHEBI:145989,0
E9QC21,CHEBI:18385,0
E9QC21,C01081,0
P0AG11,C00201,1
P0AG11,CHEBI:57930,0
P07245,CHEBI:57540,0
P07245,CHEBI:57288,0
P07245,CHEBI:57287,0
Q9UUG0,CHEBI:59789,0
Q9UUG0,CHEBI:57540,0
Q9UUG0,CHEBI:58349,0
Q5I0P2,CHEBI:57457,0
Q5I0P2,CHEBI:57454,0
Q5I0P2,C00440,0
O93806,CHEBI:58681,0
O93806,CHEBI:58601,0
O93806,CHEBI:58409,0
A1ADJ6,CHEBI:57945,0
A1ADJ6,CHEBI:59789,0
A1ADJ6,C00002,0
P17814,CHEBI:59789,0
P17814,CHEBI:58349,0
P17814,CHEBI:37565,0
P00864,CHEBI:57642,0
P00864,C00227,0
P00864,CHEBI:58190,0
Q7K206,CHEBI:58359,0
Q7K206,CHEBI:58596,0
Q7K206,CHEBI:57805,0
I6Y120,CHEBI:57288,0
I6Y120,C00002,1
I6Y120,CHEBI:59789,0
A0A2R8Q0M3,CHEBI:58349,0
A0A2R8Q0M3,CHEBI:57288,0
A0A2R8Q0M3,CHEBI:59789,0
Q91WC3,CHEBI:37565,0
Q91WC3,CHEBI:57540,0
Q91WC3,CHEBI:57945,0
Q12068,CHEBI:57945,0
Q12068,C00002,0
Q12068,CHEBI:57288,0
P9WIS7,CHEBI:58056,0
P9WIS7,CHEBI:356416,0
P9WIS7,CHEBI:29985,0
Q9FZG4,CHEBI:18246,0
Q9FZG4,CHEBI:17615,0
Q9FZG4,CHEBI:16551,0
Q1XHM0,C00019,0
Q1XHM0,CHEBI:57540,0
Q1XHM0,CHEBI:58349,0
Q8VZC3,CHEBI:57945,0
Q8VZC3,CHEBI:57783,0
Q8VZC3,CHEBI:59789,0
O93460,CHEBI:59789,0
O93460,CHEBI:57288,0
O93460,CHEBI:58349,0
P51451,C00019,0
P51451,CHEBI:57945,0
P51451,CHEBI:57288,0
P05166,CHEBI:57540,0
P05166,CHEBI:37565,0
P05166,CHEBI:58349,0
P0A6V8,CHEBI:17306,0
P0A6V8,CHEBI:15447,0
P0A6V8,CHEBI:16551,0
Q9UPS6,CHEBI:57288,0
Q9UPS6,CHEBI:57783,0
Q9UPS6,CHEBI:30616,0
F4J9A0,CHEBI:37565,0
F4J9A0,CHEBI:57540,0
F4J9A0,CHEBI:57945,0
B3H7N1,CHEBI:17855,0
B3H7N1,CHEBI:17815,0
Q9VY01,C00535,0
Q9VY01,CHEBI:17347,0
Q59337,CHEBI:58249,0
Q59337,CHEBI:57957,0
Q59337,C07328,0
Q13705,CHEBI:57288,0
Q13705,CHEBI:57540,0
Q13705,CHEBI:37565,0
Q96RP7,CHEBI:506227,0
Q96RP7,CHEBI:18246,0
Q96RP7,CHEBI:17029,1
Q5JI38,CHEBI:32682,0
Q5JI38,CHEBI:57834,0
Q5JI38,CHEBI:58318,0
P9WN39,CHEBI:58359,0
P9WN39,CHEBI:32551,0
P0A6F1,CHEBI:58251,0
P0A6F1,C00249,0
P0A6F1,CHEBI:59888,1
P00637,CHEBI:57559,0
P00637,CHEBI:68687,0
P00637,CHEBI:57684,0
Q9LE06,CHEBI:58772,0
Q9LE06,CHEBI:58199,0
Q5CPU3,C00002,0
Q5CPU3,CHEBI:57540,0
Q5CPU3,CHEBI:30616,0
Q9U3F2,CHEBI:57287,0
Q9U3F2,CHEBI:57783,0
Q9U3F2,CHEBI:57540,0
P53852,CHEBI:33384,0
P53852,CHEBI:57972,0
A0A060WFK8,C00026,0
A0A060WFK8,CHEBI:29991,0
A0A060WFK8,CHEBI:16810,0
M9PB21,CHEBI:58349,0
M9PB21,CHEBI:30616,0
M9PB21,C00019,0
Q5ZMF3,C00002,0
Q5ZMF3,CHEBI:57540,0
Q5ZMF3,CHEBI:59789,0
P46367,CHEBI:17158,0
P46367,CHEBI:36655,0
P46367,CHEBI:17544,0
Q9LVW7,CHEBI:57305,0
Q9LVW7,CHEBI:16457,0
Q9LVW7,CHEBI:58251,0
Q9ZHQ4,CHEBI:57288,0
Q9ZHQ4,CHEBI:30616,0
Q9ZHQ4,C00002,0
D5VRB9,CHEBI:65078,0
D5VRB9,CHEBI:57642,0
D5VRB9,C00346,0
Q9XGM8,CHEBI:46398,0
Q9XGM8,C00203,0
Q9XGM8,CHEBI:58223,0
P9WQ39,CHEBI:57288,0
P9WQ39,CHEBI:57945,0
P9WQ39,CHEBI:57540,0
P07308,CHEBI:57945,0
P07308,C00002,0
P07308,CHEBI:37565,0
P16659,CHEBI:58375,0
P16659,CHEBI:61185,0
D2W6T1,CHEBI:16452,0
D2W6T1,CHEBI:15361,0
D2W6T1,CHEBI:13705,0
O54753,CHEBI:15889,0
O54753,C00695,0
Q6PFQ6,CHEBI:57288,0
Q6PFQ6,CHEBI:58349,0
Q6PFQ6,CHEBI:30616,0
P32264,CHEBI:57783,0
P32264,CHEBI:57287,0
P32264,CHEBI:57288,0
Q7T2J0,CHEBI:30616,0
Q7T2J0,CHEBI:37565,0
Q7T2J0,CHEBI:59789,0
P07004,CHEBI:57597,0
P07004,CHEBI:59776,0
P07004,CHEBI:57642,0
O60218,CHEBI:17933,0
O60218,CHEBI:17347,0
O60218,C00535,0
Q9Z2M4,C00019,0
Q9Z2M4,CHEBI:57945,0
Q9Z2M4,CHEBI:37565,0
P11029,CHEBI:16842,0
P11029,CHEBI:30031,0
P11029,CHEBI:13705,0
Q03131,CHEBI:30616,0
Q03131,CHEBI:57540,0
Q03131,CHEBI:58349,0
Q9SQG2,CHEBI:66914,0
Q9SQG2,CHEBI:37568,0
Q9SQG2,CHEBI:58052,1
Q9V3I5,CHEBI:57540,0
Q9V3I5,CHEBI:58349,0
Q9V3I5,CHEBI:57945,0
Q8VZV6,CHEBI:17855,0
Q8VZV6,CHEBI:17815,0
Q9FMV7,CHEBI:58596,0
Q9FMV7,CHEBI:40799,0
Q9FMV7,CHEBI:17388,0
P18335,CHEBI:58596,0
P18335,CHEBI:32551,0
P18335,CHEBI:17388,0
Q9FHN8,CHEBI:57287,0
Q9FHN8,C00019,0
Q9FHN8,CHEBI:59789,0
P33025,CHEBI:57634,0
P33025,CHEBI:58694,0
P33025,CHEBI:32966,0
P17423,CHEBI:57945,0
P17423,CHEBI:57288,0
P17423,C00019,0
Q9C923,CHEBI:57287,0
Q9C923,C00002,0
Q9C923,CHEBI:57288,0
Q6FV03,CHEBI:58938,0
Q6FV03,CHEBI:18385,0
Q15047,CHEBI:57287,0
Q15047,CHEBI:57540,0
Q15047,CHEBI:57945,0
P49731,C00019,0
P49731,CHEBI:57288,0
P49731,CHEBI:57945,0
Q06518,CHEBI:30616,0
Q06518,CHEBI:59789,0
Q06518,CHEBI:58349,0
Q8VYF5,CHEBI:57834,0
Q8VYF5,CHEBI:58145,0
Q8VYF5,CHEBI:11892,0
P0A9S3,CHEBI:58433,0
P0A9S3,CHEBI:57584,0
Q9EQS0,CHEBI:57584,0
Q9EQS0,CHEBI:58121,0
Q9EQS0,CHEBI:58335,0
Q15302,C00019,0
Q15302,CHEBI:57540,0
Q15302,CHEBI:57783,0
Q3MIF0,CHEBI:58335,0
Q3MIF0,CHEBI:58548,0
Q3MIF0,CHEBI:57483,0
P32143,CHEBI:16551,0
P32143,CHEBI:78346,0
P32143,C00182,0
Q66GP9,C00002,0
Q66GP9,CHEBI:57540,0
Q66GP9,CHEBI:57288,0
P34925,CHEBI:37565,0
P34925,CHEBI:57945,0
P34925,CHEBI:57288,0
P25665,CHEBI:57454,0
P25665,C00440,0
P25665,CHEBI:57456,0
O94284,CHEBI:63528,0
O94284,CHEBI:37565,0
O94284,CHEBI:29991,0
Q9Y243,C00019,0
Q9Y243,CHEBI:57540,0
Q9Y243,CHEBI:58349,0
P32961,CHEBI:142139,0
P32961,CHEBI:18086,0
Q9XXK6,CHEBI:59789,0
Q9XXK6,C00002,0
Q9XXK6,C00019,0
Q3LXA3,CHEBI:57287,0
Q3LXA3,C00061,0
Q3LXA3,CHEBI:16304,0
O55240,CHEBI:57288,0
O55240,CHEBI:59789,0
O55240,C00002,0
Q8L707,CHEBI:57538,0
Q8L707,CHEBI:46398,0
Q8L707,CHEBI:58223,0
Q9HTH6,CHEBI:16169,0
Q9HTH6,CHEBI:16947,1
Q9HTH6,CHEBI:57777,0
O14920,CHEBI:57288,0
O14920,CHEBI:57287,0
O14920,CHEBI:58349,0
P36086,CHEBI:57603,0
P36086,CHEBI:17378,0
P36086,CHEBI:16016,0
Q8K3F7,CHEBI:33384,0
Q8K3F7,CHEBI:58199,0
P47169,CHEBI:57433,0
P47169,C00677,0
P47169,CHEBI:28349,0
O55026,CHEBI:59996,0
O55026,CHEBI:58681,0
O55026,C00677,0
Q64435,CHEBI:37568,0
Q64435,CHEBI:66914,0
Q64435,CHEBI:58223,0
P09838,C00201,0
P09838,CHEBI:57930,0
P20192,C00019,0
P20192,CHEBI:59789,0
P20192,CHEBI:57783,0
Q97FZ9,C00001,0
Q97FZ9,C00180,0
Q97FZ9,CHEBI:4208,0
Q8N5C7,CHEBI:58349,0
Q8N5C7,C00002,0
Q8N5C7,CHEBI:57540,0
A8WFZ0,CHEBI:17897,0
A8WFZ0,CHEBI:17587,0
Q9SQI8,CHEBI:57783,0
Q9SQI8,CHEBI:57287,0
Q9SQI8,CHEBI:30616,0
Q38FB9,C00019,1
Q38FB9,CHEBI:58349,0
Q38FB9,CHEBI:37565,0
Q5B233,C14519,0
Q5B233,CHEBI:18135,0
Q01984,C00002,0
Q01984,CHEBI:57783,0
Q01984,CHEBI:30616,0
Q13057,CHEBI:147286,0
Q13057,CHEBI:29032,0
Q13057,CHEBI:143788,0
Q6GPW6,CHEBI:37568,0
Q6GPW6,CHEBI:246422,0
Q6GPW6,CHEBI:78847,0
P0DN22,CHEBI:57972,0
P0DN22,CHEBI:15361,0
P0DN22,CHEBI:16659,0
C1BFL3,CHEBI:57287,0
C1BFL3,C00343,0
C1BFL3,CHEBI:17359,0
Q8BKJ9,C00002,0
Q8BKJ9,CHEBI:59789,0
Q8BKJ9,C00019,0
P08660,CHEBI:57783,0
P08660,CHEBI:58349,0
P08660,CHEBI:59789,0
P97930,CHEBI:57288,0
P97930,CHEBI:57540,0
P97930,C00019,0
F1QR80,C00535,0
F1QR80,CHEBI:17347,0
F1QR80,CHEBI:17933,0
Q9UNQ0,CHEBI:17594,0
Q9UNQ0,C14519,0
Q9UNQ0,CHEBI:58596,0
O88561,C00002,0
O88561,CHEBI:58349,0
O88561,CHEBI:37565,0
P55135,C00002,0
P55135,CHEBI:57287,0
P55135,CHEBI:30616,0
Q5ZMF3,CHEBI:37565,0
Q5ZMF3,CHEBI:57288,0
Q5ZMF3,CHEBI:59789,0
P0CZ17,CHEBI:29985,0
P0CZ17,CHEBI:32551,0
P0CZ17,CHEBI:17388,0
C0RGW8,C00019,0
C0RGW8,CHEBI:58349,0
C0RGW8,CHEBI:57287,0
Q9DBL7,CHEBI:58349,0
Q9DBL7,CHEBI:59789,0
Q9DBL7,CHEBI:37565,0
Q9VXE5,CHEBI:59789,0
Q9VXE5,CHEBI:57540,0
Q9VXE5,C00019,0
P00968,CHEBI:58349,0
P00968,CHEBI:57540,0
P00968,C00019,0
P55228,CHEBI:57783,0
P55228,CHEBI:37565,0
P55228,CHEBI:57287,0
O00469,CHEBI:67138,0
O00469,CHEBI:58052,0
O00469,CHEBI:57538,0
Q9STG9,CHEBI:58359,0
Q9STG9,CHEBI:32551,0
Q64685,CHEBI:78847,0
Q64685,CHEBI:57705,0
Q64685,CHEBI:67138,0
Q32PQ7,CHEBI:17933,0
Q32PQ7,CHEBI:17347,0
Q32PQ7,CHEBI:17495,0
O13310,C00019,0
O13310,CHEBI:58349,0
O13310,CHEBI:57288,0
P30041,CHEBI:58596,0
P30041,CHEBI:57805,0
P30041,CHEBI:17388,0
D3ZC63,CHEBI:46398,0
D3ZC63,CHEBI:57865,0
D3ZC63,CHEBI:16450,0
Q9JII6,C00002,0
Q9JII6,CHEBI:57783,0
Q9JII6,C00019,0
P24783,CHEBI:59789,0
P24783,CHEBI:57783,0
P24783,CHEBI:58349,0
Q8L3B1,C07086,0
Q8L3B1,CHEBI:48999,0
G3V918,C00203,0
G3V918,CHEBI:58380,1
G3V918,CHEBI:506227,0
Q7T291,CHEBI:57540,0
Q7T291,CHEBI:37565,0
Q7T291,CHEBI:59789,0
Q2RSB2,CHEBI:37565,0
Q2RSB2,CHEBI:57287,0
Q2RSB2,C00002,1
P40363,CHEBI:58596,0
P40363,CHEBI:57925,0
P40363,CHEBI:136180,0
Q9UNW1,CHEBI:203600,0
Q9UNW1,CHEBI:57584,0
Q9UNW1,CHEBI:64716,0
P29012,CHEBI:57305,0
P29012,CHEBI:57843,0
P29012,CHEBI:57433,0
O95573,CHEBI:58349,0
O95573,CHEBI:37565,1
O95573,CHEBI:57783,0
Q6FV03,C01081,0
Q6FV03,CHEBI:58938,0
P42494,CHEBI:57930,1
P42494,C00201,0
P37887,C00073,0
P37887,CHEBI:57844,0
Q13574,CHEBI:58349,1
Q13574,CHEBI:58349,0
Q13574,CHEBI:57288,0
Q13574,CHEBI:57288,0
Q13574,CHEBI:37565,0
Q13574,CHEBI:37565,0
Q9JMC1,CHEBI:57880,0
Q9JMC1,CHEBI:58433,0
Q9JMC1,CHEBI:57483,0
Q9HUN4,CHEBI:57305,0
Q9HUN4,CHEBI:33384,0
Q9HUN4,CHEBI:57433,0
D5TM67,C00019,0
D5TM67,CHEBI:57783,0
D5TM67,CHEBI:37565,1
P32795,CHEBI:57288,0
P32795,CHEBI:57540,0
P32795,CHEBI:57287,0
Q8IWU2,CHEBI:57287,0
Q8IWU2,CHEBI:59789,0
Q8IWU2,C00019,0
P40999,C00002,0
P40999,CHEBI:57288,0
P40999,CHEBI:57540,0
Q922D8,CHEBI:17478,0
Q922D8,CHEBI:15734,0
Q922D8,CHEBI:36655,0
P38902,CHEBI:57930,0
P38902,C00677,0
Q8CG09,CHEBI:59789,0
Q8CG09,CHEBI:57783,0
Q8CG09,CHEBI:37565,0
M9PBV2,CHEBI:57287,0
M9PBV2,CHEBI:30616,0
M9PBV2,CHEBI:17172,0
O88202,CHEBI:57716,0
O88202,CHEBI:58772,0
O88202,CHEBI:57661,0
Q5CPU3,CHEBI:17590,0
Q5CPU3,CHEBI:17754,0
Q5CPU3,CHEBI:356416,0
F1QUP2,CHEBI:58349,0
F1QUP2,CHEBI:57783,0
F1QUP2,CHEBI:37565,0
Q9HWT6,CHEBI:59789,0
Q9HWT6,CHEBI:30616,0
Q9HWT6,C00019,0
P42734,CHEBI:12876,1
P42734,CHEBI:15669,0
P11295,CHEBI:59789,0
P11295,C00019,0
P11295,CHEBI:37565,0
Q9Y227,CHEBI:17562,0
Q9Y227,CHEBI:15698,0
Q9Y227,CHEBI:46398,0
Q9LJK3,CHEBI:60119,0
Q9LJK3,CHEBI:52639,0
P32190,C00019,0
P32190,CHEBI:58349,0
P32190,CHEBI:57783,0
Q7K206,CHEBI:136180,0
Q7K206,CHEBI:58596,0
P04642,CHEBI:58349,0
P04642,CHEBI:57783,0
P04642,C00002,0
P19730,CHEBI:18135,0
P19730,CHEBI:17594,0
P14020,CHEBI:17172,0
P14020,C00002,0
P14020,C00203,0
Q9H9B1,C00002,0
Q9H9B1,CHEBI:57288,0
Q9H9B1,CHEBI:57540,0
P0A9I8,CHEBI:58176,0
P0A9I8,CHEBI:18390,0
P0A9I8,C03862,0
P41407,CHEBI:16269,0
P41407,CHEBI:57959,0
P41407,CHEBI:17698,0
Q9W1V6,CHEBI:58095,0
Q9W1V6,CHEBI:59905,0
Q9W1V6,CHEBI:58315,1
Q9GZF3,CHEBI:57783,0
Q9GZF3,CHEBI:37565,0
Q9GZF3,C00019,0
Q8MLZ3,CHEBI:57288,0
Q8MLZ3,C00002,0
Q8MLZ3,CHEBI:58349,0
Q8I295,CHEBI:58756,0
Q8I295,CHEBI:58057,0
Q8I295,CHEBI:175763,0
Q54IL5,CHEBI:17933,0
Q54IL5,C00535,0
Q54IL5,CHEBI:17495,0
F4HYF3,CHEBI:57972,0
F4HYF3,CHEBI:33384,0
Q97U29,CHEBI:13115,0
Q97U29,CHEBI:57569,0
Q97U29,CHEBI:18391,0
Q60714,CHEBI:57288,0
Q60714,CHEBI:37565,1
Q60714,C00019,0
Q920P0,CHEBI:37565,0
Q920P0,CHEBI:59789,0
Q920P0,CHEBI:57288,0
Q9JHW9,CHEBI:17158,0
Q9JHW9,CHEBI:36655,0
Q9JHW9,CHEBI:17544,0
Q8WVQ1,CHEBI:57540,0
Q8WVQ1,CHEBI:17172,0
Q8WVQ1,CHEBI:57288,0
O32129,CHEBI:58349,0
O32129,CHEBI:57287,0
O32129,CHEBI:57540,0
P00481,CHEBI:60039,0
P00481,CHEBI:32682,0
P00481,CHEBI:32551,0
P45352,CHEBI:18608,0
P45352,CHEBI:58207,0
P45352,CHEBI:57457,0
Q9LXD7,CHEBI:58349,0
Q9LXD7,CHEBI:59789,0
Q9LXD7,C00019,0
Q0KIB3,CHEBI:58349,0
Q0KIB3,CHEBI:59789,0
Q0KIB3,CHEBI:57288,0
A0A1B0GWN9,CHEBI:16457,0
A0A1B0GWN9,CHEBI:33384,0
A0A1B0GWN9,CHEBI:36655,0
Q9NLB2,CHEBI:58596,0
Q9NLB2,CHEBI:17388,0
Q9NLB2,CHEBI:57805,0
P37596,CHEBI:58349,0
P37596,C00002,0
P37596,CHEBI:57783,0
P06738,C00738,0
P06738,CHEBI:28349,0
P06738,CHEBI:4208,0
Q17CS8,CHEBI:11851,0
Q17CS8,CHEBI:29985,0
Q17CS8,CHEBI:356416,0
Q59VY8,CHEBI:17306,0
Q59VY8,CHEBI:18246,0
Q59VY8,CHEBI:15447,0
O70475,CHEBI:30616,0
O70475,CHEBI:59789,0
O70475,CHEBI:37565,0
P83006,C00157,0
P83006,CHEBI:64716,0
Q56Y42,CHEBI:57783,0
Q56Y42,CHEBI:57287,0
Q56Y42,CHEBI:57540,0
Q47690,CHEBI:57844,0
Q47690,C00073,0
P48555,CHEBI:57287,0
P48555,CHEBI:17172,0
P48555,C00002,0
Q6L285,CHEBI:30616,0
Q6L285,CHEBI:57540,0
Q6L285,C00002,0
P38342,CHEBI:57287,0
P38342,CHEBI:57783,0
P38342,CHEBI:59789,0
P51175,CHEBI:58435,0
P51175,CHEBI:57540,0
P51175,CHEBI:67138,0
P77475,C06239,0
P77475,C03862,0
P00360,CHEBI:57524,0
P00360,C00346,0
P00360,CHEBI:57584,0
Q9SMP5,C00019,0
Q9SMP5,CHEBI:58349,0
Q9SMP5,CHEBI:59789,0
Q9USN5,CHEBI:58772,0
Q9USN5,CHEBI:58122,0
Q9USN5,CHEBI:60039,0
P09124,CHEBI:57287,0
P09124,C00019,0
P09124,CHEBI:59789,0
Q5KSL6,CHEBI:35759,0
Q5KSL6,CHEBI:17855,0
Q56Y01,CHEBI:57817,0
Q56Y01,C00611,0
Q56Y01,CHEBI:31488,0
Q18411,CHEBI:58349,0
Q18411,CHEBI:57540,0
Q18411,CHEBI:57287,0
Q386N7,CHEBI:67138,0
Q386N7,CHEBI:58052,0
Q386N7,CHEBI:57705,0
P53738,CHEBI:57783,0
P53738,CHEBI:57288,0
P53738,CHEBI:57287,0
Q9FLW9,CHEBI:57642,0
Q9FLW9,CHEBI:58289,0
Q9FLW9,CHEBI:59776,0
O44334,CHEBI:17855,0
O44334,CHEBI:35759,0
O58456,CHEBI:57485,0
O58456,CHEBI:57699,0
O58456,CHEBI:57980,0
P23743,CHEBI:35759,0
P23743,CHEBI:17855,0
Q47318,CHEBI:58349,0
Q47318,C00019,0
Q47318,CHEBI:37565,0
Q50756,CHEBI:61085,0
Q50756,CHEBI:58286,0
Q50756,CHEBI:16189,0
P0AC13,CHEBI:16150,0
P0AC13,CHEBI:30043,0
P0AC13,C00156,0
P23256,CHEBI:57844,0
P23256,C00073,0
P23256,CHEBI:58772,0
P0AC13,CHEBI:58462,0
P0AC13,CHEBI:44841,0
Q9JJF3,CHEBI:16452,1
Q9JJF3,CHEBI:29985,0
Q9JJF3,CHEBI:30031,0
P35507,CHEBI:57287,0
P35507,CHEBI:57783,0
P35507,CHEBI:59789,0
P53049,CHEBI:57540,0
P53049,CHEBI:58349,0
P53049,CHEBI:57288,0
Q9SQ64,CHEBI:57783,0
Q9SQ64,CHEBI:59789,0
Q9SQ64,C00019,0
Q8MR70,CHEBI:57287,0
Q8MR70,CHEBI:57540,0
Q8MR70,C00019,0
Q8I4S1,CHEBI:17748,0
Q8I4S1,CHEBI:46398,1
Q8I4S1,CHEBI:37568,0
P12904,CHEBI:58349,0
P12904,CHEBI:57288,0
P12904,CHEBI:57783,1
P05177,C00088,0
P05177,CHEBI:17712,0
P05177,CHEBI:58228,0
Q9VCA5,CHEBI:57504,0
Q9VCA5,C00355,0
Q9VCA5,CHEBI:58315,1
O59819,C03862,0
O59819,C06239,0
Q8IJH3,CHEBI:46398,0
Q8IJH3,CHEBI:57705,0
Q8IJH3,CHEBI:57865,0
Q9KL03,CHEBI:57783,0
Q9KL03,CHEBI:59789,0
Q9KL03,CHEBI:30616,0
Q2RWK9,CHEBI:59789,0
Q2RWK9,C00019,0
Q2RWK9,CHEBI:57540,0
Q69Z98,C00019,0
Q69Z98,CHEBI:57783,0
Q69Z98,CHEBI:58349,0
P79384,CHEBI:57540,0
P79384,CHEBI:59789,0
P79384,C00019,0
Q59PA1,CHEBI:57684,0
Q59PA1,CHEBI:85986,0
Q59PA1,CHEBI:57699,0
Q9ZQ94,CHEBI:58433,0
Q9ZQ94,CHEBI:27693,0
Q9ZQ94,CHEBI:57930,0
P46010,CHEBI:18086,0
P46010,CHEBI:142139,0
P19112,CHEBI:17992,0
P19112,C06239,0
P19112,CHEBI:58429,0
Q6VRB0,CHEBI:30616,0
Q6VRB0,CHEBI:58349,0
Q6VRB0,CHEBI:57288,0
P21965,CHEBI:58349,0
P21965,CHEBI:57288,0
P21965,C00019,0
P00931,CHEBI:57843,0
P00931,CHEBI:35235,0
P00931,CHEBI:57972,1
P07245,CHEBI:57540,0
P07245,CHEBI:59789,0
P07245,CHEBI:37565,0
Q9NJP9,C00019,0
Q9NJP9,CHEBI:57287,0
Q9NJP9,CHEBI:37565,0
Q8MQS7,CHEBI:57287,0
Q8MQS7,CHEBI:58349,0
Q8MQS7,CHEBI:57288,0
Q67BJ4,CHEBI:57865,0
Q67BJ4,C00203,0
Q67BJ4,CHEBI:46398,0
Q84VZ1,CHEBI:57540,0
Q84VZ1,CHEBI:58435,0
Q84VZ1,CHEBI:58349,0
P0A8N5,CHEBI:57783,0
P0A8N5,CHEBI:59789,0
P0A8N5,CHEBI:58349,0
Q54UT2,CHEBI:37565,0
Q54UT2,CHEBI:57783,0
Q54UT2,C00019,0
Q6IB77,CHEBI:58251,0
Q6IB77,CHEBI:57433,0
Q6IB77,CHEBI:57972,0
G3XD94,CHEBI:59789,0
G3XD94,CHEBI:57287,1
G3XD94,CHEBI:37565,0
Q58517,CHEBI:57288,0
Q58517,CHEBI:57287,0
Q58517,CHEBI:57783,1
O42649,CHEBI:57287,0
O42649,CHEBI:37565,0
O42649,CHEBI:58349,0
Q6NPM8,CHEBI:58278,0
Q6NPM8,CHEBI:57485,0
Q6NPM8,CHEBI:58432,0
Q8MQU6,CHEBI:58349,0
Q8MQU6,CHEBI:30616,0
Q8MQU6,CHEBI:57540,0
O35264,CHEBI:57642,0
O35264,CHEBI:58262,0
O35264,CHEBI:59776,0
Q54JH6,C00002,0
Q54JH6,CHEBI:58349,0
Q54JH6,CHEBI:57783,0
Q6DNI4,CHEBI:18246,0
Q6DNI4,CHEBI:17615,0
Q6DNI4,CHEBI:15447,0
P13203,CHEBI:57540,0
P13203,CHEBI:57783,0
P13203,CHEBI:37565,0
Q9FS87,C00019,0
Q9FS87,CHEBI:58349,1
Q9FS87,CHEBI:57540,0
Q9SGD6,CHEBI:58052,0
Q9SGD6,CHEBI:57841,0
Q9SGD6,CHEBI:57959,0
P54367,CHEBI:57783,0
P54367,CHEBI:37565,0
P54367,C00019,0
P9WI83,CHEBI:57287,0
P9WI83,CHEBI:37565,0
P9WI83,CHEBI:57783,0
Q8NSH7,C00026,0
Q8NSH7,CHEBI:15361,0
Q8NSH7,CHEBI:29991,0
Q558K8,CHEBI:57783,0
Q558K8,C00002,0
Q558K8,CHEBI:57540,0
G3V918,CHEBI:57540,0
G3V918,CHEBI:59789,0
G3V918,CHEBI:57288,1
Q9I3N5,C00677,0
Q9I3N5,CHEBI:58223,0
Q9I3N5,CHEBI:37565,0
O74739,CHEBI:63528,0
O74739,CHEBI:58725,0
O74739,C00061,0
Q5AGE4,CHEBI:37565,0
Q5AGE4,CHEBI:30616,0
Q5AGE4,CHEBI:57783,0
A9CES5,CHEBI:58349,0
A9CES5,CHEBI:57783,0
A9CES5,CHEBI:57287,0
P06780,CHEBI:57287,0
P06780,CHEBI:57288,0
P06780,CHEBI:30616,0
F4I0Y8,C00002,0
F4I0Y8,CHEBI:57540,0
F4I0Y8,C00019,0
Q39659,CHEBI:57540,0
Q39659,C00019,0
Q39659,CHEBI:58349,0
Q55DL0,CHEBI:147286,0
Q55DL0,CHEBI:17698,0
